payment_id,customer_id,staff_id,rental_id,amount,payment_date
25598,304,1,9930,0.99,2020-04-30 12:46:29.996577+00
25599,304,1,9992,6.99,2020-04-30 14:58:14.996577+00
25600,305,2,4260,4.99,2020-04-07 11:51:11.996577+00
25601,305,1,4638,2.99,2020-04-08 06:25:46.996577+00
25602,305,2,5041,0.99,2020-04-09 00:47:17.996577+00
25603,305,1,5052,2.99,2020-04-09 01:28:09.996577+00
25604,305,2,5582,4.99,2020-04-10 01:36:51.996577+00
25605,305,1,5745,8.99,2020-04-10 09:38:37.996577+00
25606,305,1,6134,7.99,2020-04-11 05:56:45.996577+00
25607,305,2,6619,0.99,2020-04-12 06:19:14.996577+00
25608,305,2,8865,4.99,2020-04-29 21:23:20.996577+00
25609,305,2,9119,4.99,2020-04-30 06:54:22.996577+00
25610,306,1,3814,6.99,2020-04-06 12:52:22.996577+00
25611,306,2,4484,5.99,2020-04-07 22:34:23.996577+00
25612,306,2,4596,1.99,2020-04-08 04:09:51.996577+00
25613,306,2,5581,2.99,2020-04-10 01:34:32.996577+00
25614,306,2,6868,2.99,2020-04-12 17:38:43.996577+00
25615,306,1,6953,4.99,2020-04-26 21:21:13.996577+00
25616,306,1,7225,6.99,2020-04-27 07:15:38.996577+00
25617,306,1,7232,4.99,2020-04-27 07:32:45.996577+00
25618,306,2,7701,2.99,2020-04-28 01:22:54.996577+00
25619,306,2,8620,0.99,2020-04-29 11:19:46.996577+00
25620,306,1,8702,0.99,2020-04-29 14:33:03.996577+00
25621,306,2,9242,4.99,2020-04-30 11:32:24.996577+00
25622,306,2,9395,4.99,2020-04-30 17:35:32.996577+00
25623,306,1,9774,0.99,2020-04-30 07:26:17.996577+00
25624,306,1,10202,6.99,2020-04-30 22:11:44.996577+00
25625,307,1,3962,6.99,2020-04-06 19:42:11.996577+00
25626,307,1,3985,4.99,2020-04-06 20:52:29.996577+00
25627,307,1,4522,2.99,2020-04-08 00:31:38.996577+00
25628,307,1,4868,4.99,2020-04-08 16:42:16.996577+00
25629,307,1,5871,3.99,2020-04-10 16:14:34.996577+00
25630,307,2,6125,6.99,2020-04-11 05:32:01.996577+00
25631,307,1,6256,0.99,2020-04-11 12:47:48.996577+00
25632,307,1,6991,10.99,2020-04-26 22:31:32.996577+00
25633,307,1,7536,2.99,2020-04-27 19:02:35.996577+00
25634,307,1,7760,3.99,2020-04-28 03:58:11.996577+00
25635,307,1,7929,0.99,2020-04-28 09:45:06.996577+00
25636,307,1,8647,6.99,2020-04-29 12:21:25.996577+00
25637,307,1,10135,4.99,2020-04-30 19:25:58.996577+00
25638,308,1,4002,3.99,2020-04-06 21:36:44.996577+00
25639,308,1,4285,8.99,2020-04-07 13:03:01.996577+00
25640,308,1,5946,2.99,2020-04-10 20:25:55.996577+00
25641,308,2,8869,0.99,2020-04-29 21:34:58.996577+00
25642,308,1,9479,2.99,2020-04-30 20:50:35.996577+00
25643,308,1,9746,7.99,2020-04-30 06:45:14.996577+00
25644,309,2,3837,4.99,2020-04-06 13:56:09.996577+00
25645,309,2,3896,7.99,2020-04-06 16:37:41.996577+00
25646,309,2,4172,4.99,2020-04-07 07:17:35.996577+00
25647,309,1,4540,4.99,2020-04-08 01:31:54.996577+00
25648,309,2,5305,8.99,2020-04-09 13:24:02.996577+00
25649,309,1,5980,4.99,2020-04-10 21:46:47.996577+00
25650,309,2,6480,4.99,2020-04-11 23:17:55.996577+00
25651,309,2,7214,5.99,2020-04-27 06:51:59.996577+00
25652,309,2,7722,4.99,2020-04-28 02:13:24.996577+00
25653,309,1,7846,5.99,2020-04-28 06:49:44.996577+00
25654,309,1,8341,4.99,2020-04-29 02:10:27.996577+00
25655,309,1,8501,2.99,2020-04-29 06:41:17.996577+00
25656,309,1,8681,2.99,2020-04-29 13:40:27.996577+00
25657,309,1,8917,2.99,2020-04-29 23:15:28.996577+00
25658,309,2,9945,2.99,2020-04-30 13:16:17.996577+00
25659,309,1,9949,0.99,2020-04-30 13:18:36.996577+00
25660,310,2,3830,10.99,2020-04-06 13:29:42.996577+00
25661,310,1,4072,0.99,2020-04-07 02:16:28.996577+00
25662,310,1,5621,5.99,2020-04-10 03:02:36.996577+00
25663,310,2,5836,0.99,2020-04-10 14:17:28.996577+00
25664,310,1,7648,5.99,2020-04-27 23:03:59.996577+00
25665,310,2,8637,5.99,2020-04-29 11:58:37.996577+00
25666,310,1,8981,7.99,2020-04-30 01:53:56.996577+00
25667,310,1,9536,2.99,2020-04-30 22:47:28.996577+00
25668,311,2,4836,3.99,2020-04-08 15:37:34.996577+00
25669,311,2,5224,5.99,2020-04-09 09:35:53.996577+00
25670,311,2,6419,4.99,2020-04-11 21:05:04.996577+00
25671,311,2,8167,6.99,2020-04-28 18:54:11.996577+00
25672,311,1,8473,2.99,2020-04-29 06:05:19.996577+00
25673,311,1,9503,6.99,2020-04-30 21:31:04.996577+00
25674,311,2,9882,8.99,2020-04-30 11:21:59.996577+00
25675,311,1,10134,4.99,2020-04-30 19:24:36.996577+00
25676,312,1,3766,2.99,2020-04-06 10:33:01.996577+00
25677,312,1,3792,1.99,2020-04-06 11:55:04.996577+00
25678,312,1,4647,3.99,2020-04-08 06:56:02.996577+00
25679,312,1,5031,5.99,2020-04-09 00:05:03.996577+00
25680,312,2,6751,2.99,2020-04-12 12:19:00.996577+00
25681,312,1,6866,2.99,2020-04-12 17:32:10.996577+00
25682,312,1,8137,4.99,2020-04-28 17:35:44.996577+00
25683,312,1,8412,6.99,2020-04-29 04:13:16.996577+00
25684,312,1,8721,4.99,2020-04-29 15:24:47.996577+00
25685,312,1,9016,6.99,2020-04-30 02:54:39.996577+00
25686,312,1,9154,3.99,2020-04-30 08:28:20.996577+00
25687,313,2,4552,2.99,2020-04-08 02:05:01.996577+00
25688,313,1,5255,5.99,2020-04-09 11:19:34.996577+00
25689,313,1,6384,2.99,2020-04-11 19:35:52.996577+00
25690,313,2,7294,0.99,2020-04-27 10:06:40.996577+00
25691,313,2,8381,4.99,2020-04-29 03:00:10.996577+00
25692,313,1,8970,3.99,2020-04-30 01:30:31.996577+00
25693,313,2,9836,2.99,2020-04-30 09:40:26.996577+00
25694,314,1,3517,0.99,2020-04-05 22:21:01.996577+00
25695,314,1,3656,2.99,2020-04-06 05:23:48.996577+00
25696,314,1,3808,0.99,2020-04-06 12:44:01.996577+00
25697,314,2,4386,0.99,2020-04-07 18:23:45.996577+00
25698,314,2,5241,4.99,2020-04-09 10:47:40.996577+00
25699,314,2,5856,0.99,2020-04-10 15:25:58.996577+00
25700,314,1,6192,5.99,2020-04-11 09:13:07.996577+00
25701,314,1,6666,2.99,2020-04-12 09:00:41.996577+00
25702,314,1,6763,3.99,2020-04-12 12:55:00.996577+00
25703,314,2,7004,4.99,2020-04-26 23:04:31.996577+00
25704,314,1,7276,2.99,2020-04-27 09:10:23.996577+00
25705,314,2,8022,6.99,2020-04-28 13:17:22.996577+00
25706,314,1,8073,3.99,2020-04-28 14:57:28.996577+00
25707,314,2,8105,0.99,2020-04-28 16:28:12.996577+00
25708,314,2,8328,6.99,2020-04-29 01:34:50.996577+00
25709,314,2,8644,4.99,2020-04-29 12:14:11.996577+00
25710,314,2,9191,3.99,2020-04-30 09:54:17.996577+00
25711,314,2,9318,6.99,2020-04-30 14:42:56.996577+00
25712,315,1,4021,2.99,2020-04-06 23:15:10.996577+00
25713,315,1,4992,4.99,2020-04-08 22:18:03.996577+00
25714,315,2,5126,6.99,2020-04-09 04:54:01.996577+00
25715,315,1,6661,4.99,2020-04-12 08:49:05.996577+00
25716,315,1,6894,4.99,2020-04-12 18:49:16.996577+00
25717,315,1,8416,5.99,2020-04-29 04:21:20.996577+00
25718,315,2,8677,6.99,2020-04-29 13:29:39.996577+00
25719,315,2,9735,9.99,2020-04-30 06:26:15.996577+00
25720,316,1,4379,2.99,2020-04-07 18:00:56.996577+00
25721,316,2,5102,3.99,2020-04-09 03:54:14.996577+00
25722,316,2,5544,7.99,2020-04-10 00:16:33.996577+00
25723,316,1,5618,5.99,2020-04-10 02:57:24.996577+00
25724,316,2,6988,4.99,2020-04-26 22:28:34.996577+00
25725,316,2,7339,2.99,2020-04-27 11:46:14.996577+00
25726,316,2,7586,2.99,2020-04-27 20:47:55.996577+00
25727,316,1,7592,4.99,2020-04-27 20:54:30.996577+00
25728,316,1,7945,1.99,2020-04-28 10:22:24.996577+00
25729,316,1,8564,4.99,2020-04-29 09:01:26.996577+00
25730,316,1,9508,4.99,2020-04-30 21:51:05.996577+00
25731,316,2,9903,6.99,2020-04-30 12:00:10.996577+00
25732,317,1,4138,0.99,2020-04-07 05:45:39.996577+00
25733,317,1,4177,8.99,2020-04-07 07:41:02.996577+00
25734,317,2,4700,0.99,2020-04-08 09:05:47.996577+00
25735,317,1,5548,0.99,2020-04-10 00:25:11.996577+00
25736,317,2,5942,7.99,2020-04-10 20:15:43.996577+00
25737,317,1,7309,2.99,2020-04-27 10:28:55.996577+00
25738,317,2,8062,2.99,2020-04-28 14:43:32.996577+00
25739,317,1,8327,2.99,2020-04-29 01:29:18.996577+00
25740,317,1,8458,4.99,2020-04-29 05:33:35.996577+00
25741,317,1,9110,2.99,2020-04-30 06:34:08.996577+00
25742,317,2,9513,4.99,2020-04-30 21:56:56.996577+00
25743,317,1,9770,8.99,2020-04-30 07:21:06.996577+00
25744,318,1,3732,4.99,2020-04-06 09:02:03.996577+00
25745,318,2,3974,2.99,2020-04-06 20:27:42.996577+00
25746,318,1,4356,8.99,2020-04-07 16:49:48.996577+00
25747,318,1,7649,0.99,2020-04-27 23:05:52.996577+00
25748,318,2,7853,0.99,2020-04-28 07:05:04.996577+00
25749,318,2,10023,5.99,2020-04-30 15:54:17.996577+00
25750,319,2,4119,3.99,2020-04-07 04:34:29.996577+00
25751,319,2,4295,2.99,2020-04-07 13:37:17.996577+00
25752,319,1,4630,4.99,2020-04-08 06:02:04.996577+00
25753,319,1,5791,8.99,2020-04-10 11:44:48.996577+00
25754,319,1,5882,2.99,2020-04-10 16:49:00.996577+00
25755,319,2,6132,2.99,2020-04-11 05:53:10.996577+00
25756,319,1,6195,4.99,2020-04-11 09:28:58.996577+00
25757,319,1,6255,4.99,2020-04-11 12:39:59.996577+00
25758,319,1,6485,6.99,2020-04-11 23:36:25.996577+00
25759,319,2,7953,2.99,2020-04-28 10:52:58.996577+00
25760,319,2,9017,4.99,2020-04-30 02:54:46.996577+00
25761,319,2,9044,0.99,2020-04-30 04:03:47.996577+00
25762,320,2,3519,0.99,2020-04-05 22:25:55.996577+00
25763,320,2,3756,4.99,2020-04-06 10:09:04.996577+00
25764,320,2,4173,2.99,2020-04-07 07:25:52.996577+00
25765,320,2,7057,4.99,2020-04-27 01:18:29.996577+00
25766,320,2,7064,3.99,2020-04-27 01:21:55.996577+00
25767,320,2,7930,4.99,2020-04-28 09:49:34.996577+00
25768,320,2,8144,4.99,2020-04-28 17:59:21.996577+00
25769,320,2,8235,4.99,2020-04-28 21:51:22.996577+00
25770,320,1,8238,0.99,2020-04-28 21:58:32.996577+00
25771,320,2,8794,4.99,2020-04-29 18:28:04.996577+00
25772,320,1,9509,0.99,2020-04-30 21:51:08.996577+00
25773,321,2,3901,5.99,2020-04-06 16:53:21.996577+00
25774,321,1,3920,4.99,2020-04-06 17:55:06.996577+00
25775,321,2,4281,4.99,2020-04-07 12:46:16.996577+00
25776,321,1,4318,5.99,2020-04-07 15:16:16.996577+00
25777,321,2,5202,2.99,2020-04-09 08:22:14.996577+00
25778,321,2,5867,8.99,2020-04-10 16:07:27.996577+00
25779,321,2,6190,2.99,2020-04-11 09:04:44.996577+00
25780,321,1,6859,5.99,2020-04-12 17:22:23.996577+00
25781,321,2,8685,6.99,2020-04-29 13:45:31.996577+00
25782,321,1,9981,0.99,2020-04-30 14:36:57.996577+00
25783,322,1,3478,0.99,2020-04-05 20:34:10.996577+00
25784,322,2,3627,1.99,2020-04-06 03:47:51.996577+00
25785,322,1,3646,4.99,2020-04-06 04:57:25.996577+00
25786,322,2,6033,2.99,2020-04-11 00:28:00.996577+00
25787,322,1,6511,3.99,2020-04-12 01:07:55.996577+00
25788,322,2,6673,0.99,2020-04-12 09:19:22.996577+00
25789,322,2,6709,4.99,2020-04-12 10:49:07.996577+00
25790,322,1,7091,4.99,2020-04-27 02:12:36.996577+00
25791,322,2,8142,4.99,2020-04-28 17:50:20.996577+00
25792,322,1,9104,7.99,2020-04-30 06:18:21.996577+00
25793,322,1,9115,4.99,2020-04-30 06:42:21.996577+00
25794,322,1,9252,1.99,2020-04-30 11:48:25.996577+00
25795,323,2,3704,6.99,2020-04-06 07:45:11.996577+00
25796,323,2,4572,1.99,2020-04-08 03:05:25.996577+00
25797,323,2,5669,4.99,2020-04-10 05:41:19.996577+00
25798,323,2,5906,1.99,2020-04-10 18:10:07.996577+00
25799,323,1,6840,3.99,2020-04-12 16:31:48.996577+00
25800,323,2,7146,7.99,2020-04-27 04:30:56.996577+00
25801,323,2,7275,2.99,2020-04-27 09:07:34.996577+00
25802,323,2,7695,5.99,2020-04-28 01:09:39.996577+00
25803,323,1,7847,1.99,2020-04-28 06:51:40.996577+00
25804,323,2,7937,4.99,2020-04-28 10:06:48.996577+00
25805,323,2,8474,0.99,2020-04-29 06:05:22.996577+00
25806,323,1,8790,0.99,2020-04-29 18:20:07.996577+00
25807,323,1,9363,2.99,2020-04-30 16:12:49.996577+00
25808,323,2,10002,4.99,2020-04-30 15:16:42.996577+00
25809,323,1,10028,4.99,2020-04-30 16:04:20.996577+00
25810,324,1,3947,4.99,2020-04-06 19:10:47.996577+00
25811,324,1,4197,0.99,2020-04-07 08:36:18.996577+00
25812,324,2,4368,4.99,2020-04-07 17:23:45.996577+00
25813,324,2,5702,2.99,2020-04-10 07:28:27.996577+00
25814,324,1,5778,0.99,2020-04-10 11:10:03.996577+00
25815,324,1,6034,2.99,2020-04-11 00:29:16.996577+00
25816,324,2,6299,4.99,2020-04-11 15:13:34.996577+00
25817,324,2,7240,3.99,2020-04-27 07:49:41.996577+00
25818,324,1,7263,7.99,2020-04-27 08:45:48.996577+00
25819,324,2,7960,6.99,2020-04-28 11:15:34.996577+00
25820,324,1,8698,3.99,2020-04-29 14:20:43.996577+00
25821,324,1,9651,4.99,2020-04-30 03:17:15.996577+00
25822,324,2,10212,2.99,2020-04-30 22:30:01.996577+00
25823,325,1,5470,5.99,2020-04-09 20:39:15.996577+00
25824,325,2,5740,2.99,2020-04-10 09:20:24.996577+00
25825,325,1,5775,4.99,2020-04-10 11:02:52.996577+00
25826,325,2,6135,4.99,2020-04-11 06:00:49.996577+00
25827,325,2,6622,0.99,2020-04-12 06:32:37.996577+00
25828,325,2,7223,9.99,2020-04-27 07:10:53.996577+00
25829,325,2,7687,2.99,2020-04-28 00:48:52.996577+00
25830,325,2,8539,0.99,2020-04-29 08:16:50.996577+00
25831,325,2,10030,2.99,2020-04-30 16:08:02.996577+00
25832,325,1,10070,4.99,2020-04-30 17:14:55.996577+00
25833,326,2,3886,0.99,2020-04-06 16:12:50.996577+00
25834,326,1,4160,7.99,2020-04-07 06:41:43.996577+00
25835,326,1,5147,5.99,2020-04-09 05:46:07.996577+00
25836,326,1,7117,2.99,2020-04-27 03:17:02.996577+00
25837,326,2,7725,2.99,2020-04-28 02:15:40.996577+00
25838,326,2,7931,4.99,2020-04-28 09:52:07.996577+00
25839,326,1,8467,5.99,2020-04-29 05:54:01.996577+00
25840,326,1,8604,4.99,2020-04-29 10:35:39.996577+00
25841,326,2,8739,2.99,2020-04-29 16:02:59.996577+00
25842,326,2,9855,0.99,2020-04-30 10:28:59.996577+00
25843,326,1,10108,0.99,2020-04-30 18:30:40.996577+00
25844,326,2,10173,4.99,2020-04-30 21:05:25.996577+00
25845,327,1,4445,4.99,2020-04-07 20:36:48.996577+00
25846,327,1,4521,0.99,2020-04-08 00:26:22.996577+00
25847,327,1,6618,2.99,2020-04-12 06:10:08.996577+00
25848,327,2,7458,1.99,2020-04-27 16:04:43.996577+00
25849,327,2,7808,1.99,2020-04-28 05:27:22.996577+00
25850,328,1,5450,4.99,2020-04-09 19:41:51.996577+00
25851,328,1,8017,1.99,2020-04-28 13:04:07.996577+00
25852,328,1,8577,6.99,2020-04-29 09:24:56.996577+00
25853,328,2,8780,4.99,2020-04-29 17:48:11.996577+00
25854,328,2,9557,2.99,2020-04-29 23:42:27.996577+00
25855,328,1,9835,2.99,2020-04-30 09:36:01.996577+00
25856,329,2,3976,2.99,2020-04-06 20:28:46.996577+00
25857,329,2,4076,4.99,2020-04-07 02:20:41.996577+00
25858,329,1,4415,4.99,2020-04-07 19:30:09.996577+00
25859,329,1,4465,1.99,2020-04-07 21:36:11.996577+00
25860,329,2,4674,2.99,2020-04-08 07:47:54.996577+00
25861,329,1,7980,4.99,2020-04-28 11:45:15.996577+00
25862,329,2,8172,7.99,2020-04-28 19:03:02.996577+00
25863,329,1,8460,6.99,2020-04-29 05:36:29.996577+00
25864,329,2,8941,0.99,2020-04-30 00:27:47.996577+00
25865,329,2,9024,4.99,2020-04-30 03:13:08.996577+00
25866,329,2,9219,0.99,2020-04-30 10:43:47.996577+00
25867,329,1,9381,0.99,2020-04-30 16:51:30.996577+00
25868,329,1,9827,6.99,2020-04-30 09:25:21.996577+00
25869,330,2,3603,4.99,2020-04-06 02:53:29.996577+00
25870,330,2,3659,2.99,2020-04-06 05:31:40.996577+00
25871,330,2,3760,2.99,2020-04-06 10:17:54.996577+00
25872,330,1,4124,1.99,2020-04-07 04:48:20.996577+00
25873,330,2,5149,2.99,2020-04-09 05:56:49.996577+00
25874,330,1,5750,5.99,2020-04-10 09:49:07.996577+00
25875,330,1,6656,0.99,2020-04-12 08:38:13.996577+00
25876,330,2,6678,2.99,2020-04-12 09:27:02.996577+00
25877,330,1,6719,2.99,2020-04-12 11:09:03.996577+00
25878,330,2,7894,2.99,2020-04-28 08:22:24.996577+00
25879,330,1,8680,4.99,2020-04-29 13:36:29.996577+00
25880,330,2,10100,4.99,2020-04-30 18:15:44.996577+00
25881,331,1,3505,4.99,2020-04-05 21:47:58.996577+00
25882,331,1,3613,4.99,2020-04-06 03:14:19.996577+00
25883,331,2,3871,8.99,2020-04-06 15:27:17.996577+00
25884,331,1,4051,4.99,2020-04-07 01:05:54.996577+00
25885,331,2,4063,5.99,2020-04-07 01:52:23.996577+00
25886,331,1,4326,10.99,2020-04-07 15:29:48.996577+00
25887,331,1,5152,2.99,2020-04-09 06:03:10.996577+00
25888,331,1,5885,1.99,2020-04-10 17:02:16.996577+00
25889,331,1,5947,5.99,2020-04-10 20:36:08.996577+00
25890,331,1,8231,0.99,2020-04-28 21:43:03.996577+00
25891,331,2,8995,4.99,2020-04-30 02:21:37.996577+00
25892,331,1,9401,5.99,2020-04-30 17:46:45.996577+00
25893,331,2,10188,6.99,2020-04-30 21:48:07.996577+00
25894,332,1,4100,6.99,2020-04-07 03:49:18.996577+00
25895,332,1,4302,6.99,2020-04-07 14:16:19.996577+00
25896,332,2,5116,2.99,2020-04-09 04:38:38.996577+00
25897,332,1,5277,1.99,2020-04-09 12:09:08.996577+00
25898,332,2,5381,2.99,2020-04-09 16:39:37.996577+00
25899,332,2,5388,0.99,2020-04-09 16:53:51.996577+00
25900,332,1,5440,0.99,2020-04-09 19:13:43.996577+00
25901,332,2,7049,7.99,2020-04-27 01:01:07.996577+00
25902,332,2,7418,2.99,2020-04-27 14:27:35.996577+00
25903,332,2,7577,8.99,2020-04-27 20:24:33.996577+00
25904,332,2,7578,4.99,2020-04-27 20:26:43.996577+00
25905,332,2,7934,8.99,2020-04-28 10:01:36.996577+00
25906,332,2,8173,6.99,2020-04-28 19:04:10.996577+00
25907,332,1,9324,1.99,2020-04-30 14:57:18.996577+00
25908,332,1,9388,5.99,2020-04-30 16:55:48.996577+00
25909,332,1,9921,0.99,2020-04-30 12:27:47.996577+00
25910,332,1,10026,4.99,2020-04-30 16:00:17.996577+00
25911,333,2,5032,0.99,2020-04-09 00:08:13.996577+00
25912,333,1,5645,1.99,2020-04-10 04:26:47.996577+00
25913,333,2,5892,4.99,2020-04-10 17:31:08.996577+00
25914,333,2,6275,0.99,2020-04-11 13:40:37.996577+00
25915,333,2,6931,4.99,2020-04-26 20:31:23.996577+00
25916,333,2,6958,0.99,2020-04-26 21:31:07.996577+00
25917,333,2,7076,6.99,2020-04-27 01:40:40.996577+00
25918,333,2,7246,0.99,2020-04-27 07:59:07.996577+00
25919,333,1,8719,4.99,2020-04-29 15:14:11.996577+00
25920,333,2,9148,4.99,2020-04-30 08:07:36.996577+00
25921,333,2,9338,10.99,2020-04-30 15:31:39.996577+00
25922,333,2,10035,4.99,2020-04-30 16:15:12.996577+00
25923,333,1,10062,2.99,2020-04-30 16:53:21.996577+00
25924,334,1,3662,4.99,2020-04-06 05:40:14.996577+00
25925,334,1,4603,6.99,2020-04-08 04:25:33.996577+00
25926,334,2,5014,4.99,2020-04-08 23:20:15.996577+00
25927,334,2,5434,0.99,2020-04-09 18:53:46.996577+00
25928,334,2,5818,5.99,2020-04-10 13:19:38.996577+00
25929,334,1,5845,4.99,2020-04-10 14:51:40.996577+00
25930,334,2,6641,5.99,2020-04-12 08:01:40.996577+00
25931,334,2,6749,4.99,2020-04-12 12:11:31.996577+00
25932,334,1,6987,2.99,2020-04-26 22:28:16.996577+00
25933,334,1,8977,7.99,2020-04-30 01:42:33.996577+00
25934,334,1,9633,2.99,2020-04-30 02:32:34.996577+00
25935,334,1,10207,3.99,2020-04-30 22:21:27.996577+00
25936,335,1,3607,0.99,2020-04-06 02:58:35.996577+00
25937,335,2,4016,0.99,2020-04-06 22:34:16.996577+00
25938,335,2,4032,2.99,2020-04-07 00:02:39.996577+00
25939,335,1,4279,4.99,2020-04-07 12:30:19.996577+00
25940,335,1,4387,8.99,2020-04-07 18:25:13.996577+00
25941,335,1,5024,4.99,2020-04-08 23:53:38.996577+00
25942,335,1,5252,0.99,2020-04-09 11:09:10.996577+00
25943,335,2,5728,2.99,2020-04-10 08:54:40.996577+00
25944,335,1,6624,7.99,2020-04-12 06:34:16.996577+00
25945,335,1,6906,0.99,2020-04-12 19:31:28.996577+00
25946,335,2,8634,3.99,2020-04-29 11:48:23.996577+00
25947,335,1,8855,2.99,2020-04-29 21:08:36.996577+00
25948,335,1,9125,5.99,2020-04-30 07:12:05.996577+00
25949,335,2,9361,4.99,2020-04-30 16:12:15.996577+00
25950,335,1,9428,0.99,2020-04-30 18:47:03.996577+00
25951,336,2,4323,5.99,2020-04-07 15:24:19.996577+00
25952,336,1,4595,2.99,2020-04-08 04:08:51.996577+00
25953,336,2,5649,2.99,2020-04-10 04:43:33.996577+00
25954,336,2,5667,0.99,2020-04-10 05:39:29.996577+00
25955,336,2,6263,4.99,2020-04-11 13:02:16.996577+00
25956,336,2,6382,6.99,2020-04-11 19:27:19.996577+00
25957,336,2,8275,4.99,2020-04-28 23:04:13.996577+00
25958,336,1,8407,6.99,2020-04-29 04:05:28.996577+00
25959,336,2,8607,4.99,2020-04-29 10:46:26.996577+00
25960,336,2,8951,8.99,2020-04-30 00:46:50.996577+00
25961,336,2,9306,0.99,2020-04-30 14:15:43.996577+00
25962,336,1,10055,0.99,2020-04-30 16:44:24.996577+00
25963,337,1,3626,5.99,2020-04-06 03:44:01.996577+00
25964,337,1,4091,6.99,2020-04-07 03:22:04.996577+00
25965,337,2,4093,4.99,2020-04-07 03:23:16.996577+00
25966,337,2,4855,4.99,2020-04-08 16:14:16.996577+00
25967,337,1,5050,2.99,2020-04-09 01:23:04.996577+00
25968,337,1,6212,0.99,2020-04-11 10:09:14.996577+00
25969,337,2,6305,7.99,2020-04-11 15:30:51.996577+00
25970,337,1,6620,2.99,2020-04-12 06:19:29.996577+00
25971,337,1,7410,4.99,2020-04-27 14:10:25.996577+00
25972,337,1,8516,4.99,2020-04-29 07:28:29.996577+00
25973,337,2,8919,8.99,2020-04-29 23:25:29.996577+00
25974,337,2,9051,5.99,2020-04-30 04:34:20.996577+00
25975,338,1,3516,0.99,2020-04-05 22:18:56.996577+00
25976,338,2,3772,2.99,2020-04-06 10:51:19.996577+00
25977,338,2,4104,5.99,2020-04-07 03:54:07.996577+00
25978,338,2,4779,4.99,2020-04-08 13:22:07.996577+00
25979,338,1,5309,4.99,2020-04-09 13:28:42.996577+00
25980,338,1,6236,2.99,2020-04-11 11:46:43.996577+00
25981,338,1,6360,4.99,2020-04-11 18:36:06.996577+00
25982,338,2,7584,3.99,2020-04-27 20:44:12.996577+00
25983,338,1,8766,0.99,2020-04-29 17:09:30.996577+00
25984,338,1,9485,7.99,2020-04-30 21:01:06.996577+00
25985,339,2,3536,2.99,2020-04-05 23:04:37.996577+00
25986,339,1,4243,4.99,2020-04-07 11:08:24.996577+00
25987,339,1,4467,0.99,2020-04-07 21:42:18.996577+00
25988,339,2,4967,3.99,2020-04-08 21:16:29.996577+00
25989,339,1,5720,3.99,2020-04-10 08:37:38.996577+00
25990,339,1,6072,6.99,2020-04-11 02:21:06.996577+00
25991,339,1,6425,0.99,2020-04-11 21:23:18.996577+00
25992,339,2,6682,7.99,2020-04-12 09:41:09.996577+00
25993,339,2,7244,2.99,2020-04-27 07:55:59.996577+00
25994,339,2,7973,4.99,2020-04-28 11:38:32.996577+00
25995,339,1,8968,0.99,2020-04-30 01:25:58.996577+00
25996,339,2,9208,5.99,2020-04-30 10:22:29.996577+00
25997,339,1,9663,4.99,2020-04-30 03:39:14.996577+00
25998,340,2,4475,2.99,2020-04-07 21:55:56.996577+00
25999,340,1,4742,0.99,2020-04-08 11:03:49.996577+00
26000,340,2,6381,4.99,2020-04-11 19:27:14.996577+00
26001,340,2,7617,2.99,2020-04-27 21:47:06.996577+00
26002,340,2,8274,4.99,2020-04-28 23:02:58.996577+00
26003,340,1,8541,0.99,2020-04-29 08:23:27.996577+00
26004,340,2,8551,4.99,2020-04-29 08:41:37.996577+00
26005,340,1,8606,4.99,2020-04-29 10:42:50.996577+00
26006,340,1,9834,2.99,2020-04-30 09:34:08.996577+00
26007,341,2,3938,4.99,2020-04-06 18:44:11.996577+00
26008,341,1,4624,2.99,2020-04-08 05:40:43.996577+00
26009,341,2,5487,4.99,2020-04-09 21:30:16.996577+00
26010,341,2,5931,0.99,2020-04-10 19:32:45.996577+00
26011,341,2,7473,2.99,2020-04-27 16:34:06.996577+00
26012,341,1,8661,2.99,2020-04-29 12:56:50.996577+00
26013,341,1,8728,9.99,2020-04-29 15:41:15.996577+00
26014,342,1,5617,0.99,2020-04-10 02:57:16.996577+00
26015,342,2,6060,4.99,2020-04-11 01:34:43.996577+00
26016,342,2,6429,8.99,2020-04-11 21:31:16.996577+00
26017,342,1,6736,2.99,2020-04-12 11:45:16.996577+00
26018,342,2,6787,7.99,2020-04-12 14:01:54.996577+00
26019,342,2,6997,0.99,2020-04-26 22:42:28.996577+00
26020,342,2,7280,2.99,2020-04-27 09:19:18.996577+00
26021,342,1,9164,2.99,2020-04-30 08:52:40.996577+00
26022,342,1,9526,0.99,2020-04-30 22:30:48.996577+00
26023,342,2,9948,5.99,2020-04-30 13:18:07.996577+00
26024,342,1,9955,0.99,2020-04-30 13:29:52.996577+00
26025,342,2,9956,4.99,2020-04-30 13:32:13.996577+00
26026,343,1,3978,5.99,2020-04-06 20:32:59.996577+00
